1000	GO:0001774,GO:0006911,GO:0006954,GO:0008284,GO:0010468,GO:0016601,GO:0030041,GO:0030046,GO:0030335,GO:0032722,GO:0032755,GO:0034599,GO:0042102,GO:0048661,GO:0048662,GO:0050921,GO:0051017,GO:0051764,GO:0071346,GO:0071672,GO:0071673,GO:0071677,GO:0090026,GO:0090271,GO:0097178,GO:1900087,GO:2000406	GO:0006261,GO:0071897
1000	GO:0002218,GO:0002221,GO:0002230,GO:0002376,GO:0006954,GO:0006955,GO:0006974,GO:0007420,GO:0032731,GO:0033209,GO:0035458,GO:0043029,GO:0045087,GO:0050729,GO:0050795,GO:0051607,GO:0051898,GO:0070050,GO:0070269,GO:0071345,GO:0071466,GO:0140970,GO:1904270	GO:0006396
1000	GO:0006139,GO:0009117,GO:0009123,GO:0046940	GO:0006396
1000	GO:0007178,GO:0008104,GO:0035556	GO:0006396
1000	GO:0006487,GO:0006488	GO:0006468,GO:0006974,GO:0007155,GO:0030155,GO:0042127,GO:1901796,GO:2000772
1000	GO:0006487,GO:0006488	GO:0035195
1000	GO:0006487,GO:0006488	GO:0036503
1000	GO:0006281,GO:0006307,GO:0006974	GO:0006412
1000	GO:0007507,GO:0055007,GO:0055013	GO:0006811,GO:0006813,GO:0034220,GO:0060075,GO:0071805,GO:0097623
1000	GO:0006188,GO:0009117,GO:0009168,GO:0032263,GO:0032264,GO:0046033,GO:0046034,GO:0046039,GO:0052652,GO:0097009	GO:0000122,GO:0031507
1000	GO:0002543,GO:0006811,GO:0006821,GO:0006869,GO:0007596,GO:0017121,GO:0030501,GO:0032060,GO:0034220,GO:0034767,GO:0035590,GO:0035725,GO:0043065,GO:0045794,GO:0046931,GO:0060100,GO:0061589,GO:0061590,GO:0070588,GO:0090026,GO:0097045,GO:1902476,GO:1903766	GO:0006396
1000	GO:0006584,GO:0006805,GO:0007601,GO:0009308	GO:0006897,GO:0006898,GO:0006955
1000	GO:0000045,GO:0006605,GO:0006622,GO:0006886,GO:0006892,GO:0006895,GO:0008104,GO:0015031,GO:0016192,GO:0071806,GO:0090160,GO:1903361	GO:0002250,GO:0002376,GO:0016064
1000	GO:0006915,GO:0008652,GO:0019509,GO:0043066,GO:0051289,GO:0070269,GO:0070372	GO:0035195
1000	GO:0007010,GO:0007165,GO:0016192,GO:0032956	GO:0035195
1000	GO:0001881,GO:0006887,GO:0006893,GO:0007032,GO:0010256,GO:0015031,GO:0032012,GO:0032760,GO:0035556	GO:0035195
1000	GO:0007165,GO:0043547,GO:0051056	GO:0035195
1000	GO:0007165,GO:0032956,GO:0035020,GO:0051058	GO:0000045,GO:0000422,GO:0000423,GO:0006914,GO:0006995,GO:0009267,GO:0016236,GO:0097352
1000	GO:0007266,GO:0035025,GO:0035556,GO:0051056	GO:0000712
1000	GO:0000281,GO:0001822,GO:0006892,GO:0006893,GO:0007264,GO:0015031,GO:0042461,GO:0051301,GO:0060271,GO:0061512,GO:1903441	GO:0035195
1000	GO:0006886,GO:0016192	GO:0006396
1000	GO:0043161	GO:0035195
1000	GO:0019896	GO:0006783,GO:0055085
1000	GO:0001666,GO:0001938,GO:0006355,GO:0006357,GO:0006805,GO:0010575,GO:0030522,GO:0030949,GO:0033235,GO:0034599,GO:0045648,GO:0045821,GO:0045944,GO:0046886,GO:0050728,GO:0071456	GO:0006396
1000	GO:0006629,GO:0006631,GO:0006665,GO:0030216,GO:0045892,GO:0046512,GO:0046513,GO:0046514,GO:0050810,GO:0062098,GO:0071356	GO:0030154
1000	GO:0046512,GO:0046513,GO:0046514	GO:0006617
1000	GO:0001947,GO:0006511,GO:0007165,GO:0014732,GO:0016567,GO:0030036,GO:0035556,GO:0036336,GO:0043161,GO:0055007,GO:0055013,GO:0071800,GO:2000812	GO:0031507,GO:0045892
1000	GO:0000122,GO:0001894,GO:0006357,GO:0007431,GO:0045944,GO:0048513,GO:0060429,GO:0070654	GO:0030900,GO:0045893
1000	GO:0001764,GO:0007155,GO:0007158	GO:0032693,GO:0035195,GO:0035279,GO:0070104,GO:1904893
1000	GO:0006334,GO:0006337,GO:0045815,GO:0045893	GO:0010468
1000	GO:0001666,GO:0002376,GO:0006811,GO:0006813,GO:0006814,GO:0006874,GO:0006883,GO:0007155,GO:0010248,GO:0010468,GO:0010882,GO:0030001,GO:0030007,GO:0035725,GO:0036376,GO:0044861,GO:0045087,GO:0046034,GO:0050821,GO:0055119,GO:0060048,GO:0072659,GO:0086009,GO:0086013,GO:0086064,GO:1902600,GO:1903169,GO:1903278,GO:1903288,GO:1990573	GO:0006396
1000	GO:0006811,GO:0015986,GO:0021762,GO:0042776,GO:1902600	GO:0006396
1000	GO:0006811,GO:0006879,GO:0007035,GO:0007042,GO:0016241,GO:0036295,GO:0042592,GO:0046034,GO:0048388,GO:0051452,GO:0061795,GO:0097401,GO:1902600	GO:0006357,GO:0045944,GO:2000191
1000	GO:0006811,GO:0016241,GO:0030177,GO:1902600	GO:0005975,GO:0006004,GO:0006629,GO:0016139,GO:0019377
1000	GO:0006954	GO:0006281,GO:0006283,GO:0006325,GO:0006974,GO:0009411,GO:0016567
1000	GO:0006282,GO:0006325,GO:0006357,GO:0043484,GO:0045893	GO:0006412,GO:0035195
1000	GO:0005975,GO:0005989,GO:0006487,GO:0006629,GO:0009312,GO:0061755	GO:0010987,GO:0035195,GO:0035278,GO:0035279,GO:0045542,GO:0045723,GO:0071397,GO:1904706,GO:2000640
