gene	GO	ONTOLOGY
CDK18	GO:0004693	MF
MAPRE1	GO:0005881	CC
BHLHE41	GO:0000981	MF
GJA10	GO:0005243	MF
DNAI1	GO:0036158	BP
LOXL1	GO:0005615	CC
PCDHB9	GO:0050839	MF
ADGRA2	GO:0005886	CC
RMND1	GO:0070131	BP
ABCB6	GO:0005774	CC
MUS81	GO:0000727	BP
NLN	GO:0005758	CC
BOK	GO:0043065	BP
SEMA4A	GO:0045499	MF
SYNDIG1	GO:0043231	CC
H2AJ	GO:0005634	CC
FOXJ1	GO:0006357	BP
XRCC6	GO:0042162	MF
THOC2	GO:0000445	CC
RANBP6	GO:0005634	CC
ALYREF	GO:0006406	BP
POSTN	GO:0050839	MF
TRIM27	GO:0061630	MF
IGHE	GO:0042571	CC
EVL	GO:0030838	BP
FGF10	GO:0005615	CC
TBC1D17	GO:0005829	CC
POLR2G	GO:0031369	MF
ARSG	GO:0004065	MF
GNMT	GO:0046500	BP
POTEJ	GO:0016020	CC
DEFA3	GO:0050830	BP
ULK1	GO:0042594	BP
BCL2L12	GO:0005634	CC
SEPTIN12	GO:0061640	BP
CCL8	GO:0048245	BP
ZNF419	GO:0005634	CC
PLPPR5	GO:0046839	BP
ACTA1	GO:0005200	MF
AMPH	GO:0048488	BP
SUMF2	GO:0005783	CC
DACH2	GO:0006357	BP
GCSAM	GO:0050855	BP
IDH3G	GO:0005739	CC
MARVELD2	GO:0005923	CC
ANKFY1	GO:0010008	CC
CX3CR1	GO:0060326	BP
GUCA1B	GO:0009966	BP
ACTN2	GO:0051015	MF
FBLN2	GO:0005576	CC
EPHA7	GO:0005886	CC
NR3C1	GO:0004879	MF
PDXDC2P	GO:0043231	CC
ACTG1	GO:0035267	CC
DHX9	GO:0043138	MF
ALDH2	GO:0110095	BP
RIT2	GO:0003924	MF
CDH11	GO:0034332	BP
PAK2	GO:0005737	CC
DELE1	GO:0043539	MF
PENK	GO:0043025	CC
UBE4B	GO:0005737	CC
GHRHR	GO:0008284	BP
RNF185	GO:0061630	MF
PCDHB18P	GO:0050839	MF
PPP1R3F	GO:0005979	BP
PUS3	GO:0005634	CC
TSGA10IP	GO:0044782	BP
PFN1	GO:0032233	BP
RBBP7	GO:0042393	MF
NARS1	GO:0004816	MF
CST7	GO:1903979	BP
NR4A2	GO:0035259	MF
CHMP6	GO:0032511	BP
SLC5A2	GO:0005412	MF
LIPK	GO:0016298	MF
ZNF557	GO:0000981	MF
TLK1	GO:0007059	BP
SIAH1	GO:0061630	MF
SMC4	GO:0005634	CC
CLEC16A	GO:1901096	BP
YARS1	GO:0004831	MF
SAMD10	GO:0009898	CC
RILPL1	GO:0005737	CC
AP2M1	GO:0030122	CC
HSPB8	GO:0034620	BP
AMACR	GO:0005739	CC
ARF4	GO:0005886	CC
MXI1	GO:0000981	MF
ZNF616	GO:0006357	BP
SYNGR1	GO:0030672	CC
HAX1	GO:0015629	CC
RIOX2	GO:0051864	MF
OR5C1	GO:0007608	BP
AGFG1	GO:0045109	BP
TRIM39	GO:0005737	CC
MPHOSPH10	GO:0032040	CC
CREBBP	GO:0004402	MF
IL31RA	GO:0009897	CC
PLEC	GO:0042060	BP
PGPEP1L	GO:0008233	MF
WDFY1	GO:0005769	CC
IFT57	GO:0042073	BP
ECI2	GO:0004165	MF
SEPTIN4	GO:0017157	BP
WFDC9	GO:0019731	BP
FOXI1	GO:0000978	MF
PRMT6	GO:0042054	MF
EEA1	GO:0005545	MF
MMP20	GO:0004222	MF
FGF18	GO:0008083	MF
CTIF	GO:0008494	MF
CHMP4B	GO:0005771	CC
H1-9P	GO:0030261	BP
IDO1	GO:0006569	BP
ICA1L	GO:0097753	BP
GABARAPL2	GO:0031625	MF
APC2	GO:0005881	CC
CXCR2	GO:0007204	BP
CXCL12	GO:0045236	MF
IGHV1-46	GO:0003823	MF
NFKB2	GO:0045944	BP
SLC26A2	GO:1902358	BP
MANSC4	GO:0008544	BP
SEMA3E	GO:0030215	MF
HBB	GO:0020037	MF
SMG6	GO:0005697	CC
SKOR1	GO:0030514	BP
LTA	GO:0006955	BP
RAB34	GO:0090385	BP
TIMELESS	GO:0000076	BP
IGHV1OR15-1	GO:0016064	BP
DDIT3	GO:0036488	CC
IL7	GO:0005125	MF
TPM2	GO:0007015	BP
SCUBE1	GO:0009986	CC
HMGCR	GO:0005789	CC
TMBIM1	GO:0005262	MF
USP17L17	GO:0042981	BP
MEF2C	GO:0000978	MF
UHRF2	GO:0016567	BP
MICAL1	GO:0015629	CC
DYNAP	GO:0008284	BP
FGF2	GO:0030334	BP
HSD17B8	GO:0048038	MF
VTCN1	GO:0050852	BP
SCRT2	GO:0000978	MF
SPTA1	GO:0005886	CC
JPH4	GO:0048167	BP
APOBEC3D	GO:0004126	MF
CC2D1A	GO:0000981	MF
SIAH1	GO:0005737	CC
MYOZ2	GO:0030018	CC
HMCES	GO:0097681	BP
GABRB2	GO:0051932	BP
CEBPA	GO:0005634	CC
CHM	GO:0005968	CC
AKR1D1	GO:0004032	MF
H2BW2	GO:0006325	BP
TTC21A	GO:0061512	BP
LSM3	GO:0071013	CC
BAG1	GO:0000774	MF
ZNF750	GO:1990841	MF
ZNF350	GO:0006357	BP
CSF3R	GO:0019955	MF
SLC4A8	GO:0051453	BP
NRBP1	GO:0005829	CC
CGAS	GO:0038001	BP
SLC35B1	GO:0005459	MF
CMTM8	GO:0042552	BP
FAU	GO:0016567	BP
AMOTL1	GO:0031410	CC
PIN4	GO:0005634	CC
SLC8A3	GO:0006874	BP
ERFL	GO:0005634	CC
TLCD2	GO:0071709	BP
BRD7	GO:0140566	MF
CATSPERZ	GO:0030317	BP
NACA2	GO:0006612	BP
FAM76A	GO:0016607	CC
UGP2	GO:0005737	CC
SCAMP4	GO:0006887	BP
SYT5	GO:0005544	MF
ZNF70	GO:0000981	MF
KIZ	GO:0007051	BP
EHD4	GO:0006897	BP
TMEM79	GO:0032588	CC
ADPGK	GO:0006006	BP
CCL11	GO:0005615	CC
DAGLB	GO:0005886	CC
SFN	GO:0019901	MF
TBX15	GO:0006357	BP
BAX	GO:0015267	MF
DIMT1	GO:0005730	CC
NEB	GO:0071691	BP
IFIT5	GO:0140374	BP
RPL7L1	GO:0003735	MF
NKX2-6	GO:0030154	BP
AHSA2P	GO:0005829	CC
DAB2	GO:0090090	BP
PPP1R3E	GO:2001069	MF
SEMA6C	GO:0005886	CC
TGFBRAP1	GO:0016020	CC
PAX2	GO:0007423	BP
KPTN	GO:0034198	BP
PPP2R5C	GO:0005634	CC
MTRES1	GO:0003723	MF
SOD2	GO:0004784	MF
IFNA5	GO:0006959	BP
SFXN2	GO:0022857	MF
NEK1	GO:0004672	MF
SLC6A9	GO:0005886	CC
VAMP5	GO:0043001	BP
ABHD16B	GO:0006660	BP
POLR3B	GO:0005666	CC
SLC16A8	GO:0008028	MF
AKAP5	GO:0035254	MF
SNX1	GO:0035091	MF
DALRD3	GO:0106217	BP
ZNF160	GO:0000978	MF
HRK	GO:0005739	CC
DHX58	GO:0039536	BP
MBD3	GO:0005634	CC
RAF1	GO:0005737	CC
MRGPRX1	GO:0005886	CC
HCRTR2	GO:0032870	BP
ZNF557	GO:0005634	CC
PLCL2	GO:0048015	BP
SHFL	GO:1990825	MF
PTPRJ	GO:0007411	BP
TAAR2	GO:0005886	CC
NHEJ1	GO:0045027	MF
TELO2	GO:0051083	BP
SCN3A	GO:0035725	BP
FRS2	GO:0005911	CC
SKOR2	GO:0030514	BP
CA14	GO:0005886	CC
PCF11	GO:0003729	MF
LRRC75A	GO:0005737	CC
RHO	GO:0007602	BP
HR	GO:0000118	CC
ZDHHC9	GO:0005783	CC
RNH1	GO:0005886	CC
IGKV2D-26	GO:0006955	BP
MYB	GO:0000278	BP
PCF11	GO:0005737	CC
ZNF568	GO:0006357	BP
AMN	GO:0006898	BP
FAAP100	GO:0005654	CC
IGLV3-9	GO:0006955	BP
UBA2	GO:0005737	CC
ZNF79	GO:0000977	MF
DIS3L	GO:0006402	BP
ABCA2	GO:0006869	BP
CDC7	GO:0007165	BP
IFNG	GO:0006959	BP
LRFN4	GO:0009986	CC
KCTD12	GO:0007399	BP
CAMP	GO:0061844	BP
ZNF395	GO:0000978	MF
P4HB	GO:0034976	BP
HSPD1	GO:0005743	CC
TRNP1	GO:0005634	CC
REST	GO:0005634	CC
ZNF358	GO:0000978	MF
TOMT	GO:0042417	BP
CPNE8	GO:0005886	CC
PLA2G5	GO:0005509	MF
MSGN1	GO:0000981	MF
NPR1	GO:0001653	MF
SEPTIN1	GO:0008104	BP
HCST	GO:0043548	MF
EDIL3	GO:0005615	CC
IFT52	GO:0042073	BP
GH1	GO:0060396	BP
CPNE1	GO:1903265	BP
DEFB123	GO:0045087	BP
AMER3	GO:0060828	BP
OR9Q2	GO:0007186	BP
DNAJB12	GO:0071218	BP
AFM	GO:0008431	MF
NPAS2	GO:0006357	BP
SRPK1	GO:0050684	BP
RAD51	GO:0008094	MF
SLC12A2	GO:0071805	BP
NDFIP1	GO:0031398	BP
LEP	GO:0038108	BP
SPSB4	GO:0005829	CC
ZCCHC7	GO:0071031	BP
DNAH6	GO:0060294	BP
ZC3H8	GO:0032785	BP
TPGS1	GO:0008017	MF
ADCYAP1	GO:0043204	CC
CMKLR2	GO:0004930	MF
STAT5A	GO:0000978	MF
PCBP1	GO:0005634	CC
NUCB1	GO:0005793	CC
PPCS	GO:0005737	CC
SPAG9	GO:0019894	MF
SPATA7	GO:0045494	BP
DUSP9	GO:0005737	CC
CCDC81	GO:0005815	CC
IGF2BP2	GO:0005634	CC
NPVF	GO:0007218	BP
RBM15	GO:0005634	CC
DRD3	GO:0051967	BP
CHRFAM7A	GO:0006816	BP
VPS4B	GO:0005768	CC
NLGN3	GO:0097105	BP
NCF4	GO:0005737	CC
SLC7A14	GO:0006865	BP
NSMCE3	GO:0005634	CC
KLHL1	GO:0043161	BP
RPP30	GO:0005655	CC
NTHL1	GO:0000703	MF
BRD2	GO:0004674	MF
KCNA2	GO:0030425	CC
IDH1	GO:0005777	CC
PEX1	GO:0005829	CC
SLC29A2	GO:0035344	BP
NAA50	GO:0004596	MF
ABHD3	GO:0004623	MF
THAP1	GO:0005634	CC
PHAX	GO:0006408	BP
MMP25	GO:0004222	MF
BECN1	GO:0045324	BP
TWF2	GO:0030016	CC
MYO16	GO:0048471	CC
DSTYK	GO:0045743	BP
CTNND2	GO:0045296	MF
ATP5F1EP2	GO:0005743	CC
PRKCZ	GO:0032869	BP
BTK	GO:0005886	CC
DRC11L	GO:0016887	MF
GPAM	GO:0004366	MF
CIRBP	GO:0005681	CC
SLC44A4	GO:0090422	MF
USP47	GO:0005634	CC
DNAJB6	GO:0044183	MF
NPM1	GO:0042274	BP
MEIS3P2	GO:0001525	BP
ACSL1	GO:0047676	MF
OTUD7B	GO:0070530	MF
PEX5	GO:0016560	BP
BATF2	GO:0000978	MF
INHBA	GO:0007178	BP
CDH13	GO:0034332	BP
FOXL2	GO:0030154	BP
LRATD1	GO:0048870	BP
MOV10	GO:0035194	BP
ZDHHC7	GO:0072659	BP
OPN1MW2	GO:0016038	BP
SELENOI	GO:0005794	CC
SPHK1	GO:0005886	CC
DMD	GO:0042383	CC
FAF1	GO:0036503	BP
NUMBL	GO:0005737	CC
EP300	GO:0000123	CC
GPR107	GO:0072583	BP
IGHV2-70D	GO:0016064	BP
IQCB1	GO:0005929	CC
TBCCD1	GO:0051684	BP
NDUFA10	GO:0005737	CC
BHLHE40	GO:0009952	BP
FIGLA	GO:0005634	CC
OPN1LW	GO:0007602	BP
STMN4	GO:0005737	CC
RASGRP2	GO:0007265	BP
TESK1	GO:0030036	BP
COA1	GO:0033617	BP
CNOT6	GO:0000175	MF
THAP9	GO:0003677	MF
PDE9A	GO:0046069	BP
CDC42BPA	GO:0042641	CC
GPR119	GO:0005737	CC
MED6	GO:0016592	CC
SYVN1	GO:0036503	BP
KDM7A	GO:0003712	MF
XDH	GO:0004854	MF
FCRL1	GO:0009897	CC
STRA6	GO:0005886	CC
AVP	GO:0031894	MF
MTRNR2L6	GO:0048019	MF
TSC22D3	GO:0070236	BP
GJA9	GO:0007267	BP
DCAF1	GO:0080008	CC
CABS1	GO:0005743	CC
SYBU	GO:0019896	BP
AGTR1	GO:0008217	BP
CELA2B	GO:1901143	BP
PEX11A	GO:0016559	BP
MMP15	GO:0004222	MF
MED18	GO:0060261	BP
APCDD1	GO:0005886	CC
OR1N2	GO:0004984	MF
NUP155	GO:0006606	BP
COX19	GO:0033617	BP
CYP4A22	GO:0019369	BP
ESRRG	GO:0004879	MF
EXOSC8	GO:0034473	BP
ACTC1	GO:0015629	CC
PLAT	GO:0004252	MF
IGFL3	GO:0005615	CC
SCRIB	GO:0005912	CC
TNFAIP8	GO:0043027	MF
SLC37A4	GO:0005789	CC
RUVBL1	GO:0006338	BP
CDC14B	GO:0005730	CC
ZNF701	GO:0000981	MF
KIF20A	GO:0003777	MF
ERCC6L2	GO:0036297	BP
DUX4L4	GO:0005634	CC
BOLA2	GO:0005634	CC
CARNMT1	GO:0030735	MF
RIMBP3C	GO:0009566	BP
TNC	GO:0030155	BP
SH3GLB2	GO:0016020	CC
ZNF93	GO:0006357	BP
TNFSF18	GO:0033209	BP
STIM2	GO:0006874	BP
PLXNB1	GO:0030334	BP
RNF168	GO:0005634	CC
SYCP1	GO:0051026	BP
TAL2	GO:0005634	CC
PAX6	GO:0006357	BP
TMEM132A	GO:0030177	BP
NAV3	GO:1990752	CC
H3Y1	GO:0000786	CC
CDH7	GO:0016339	BP
ZBTB22	GO:0000978	MF
CCR1	GO:0007204	BP
RASA3	GO:1902531	BP
LPXN	GO:0005925	CC
LRRC52	GO:0099104	MF
USP37	GO:0000082	BP
CRPPA	GO:0047349	MF
CASQ1	GO:0030018	CC
TRAV8-3	GO:0019814	CC
DMD	GO:0007519	BP
COL2A1	GO:0031012	CC
PRSS45P	GO:0005615	CC
GDPD5	GO:0008889	MF
TWF1	GO:0030042	BP
SCG5	GO:0030234	MF
RNASE6	GO:0019731	BP
KCNH2	GO:0071805	BP
ZDHHC7	GO:0005794	CC
EPN2	GO:0030276	MF
ZNF483	GO:0000978	MF
SLC19A2	GO:0015234	MF
ARIH2	GO:0061630	MF
PRCP	GO:0060055	BP
WDR48	GO:0043130	MF
RORC	GO:0004879	MF
RPL36	GO:0022625	CC
HLA-DRB1	GO:0042605	MF
MUTYH	GO:0000701	MF
AGRP	GO:0005184	MF
CDK5RAP2	GO:0008017	MF
LSM4	GO:0000932	CC
QSOX1	GO:0006457	BP
HBS1L	GO:0003924	MF
SEMG1	GO:0005615	CC
ACTN2	GO:0030054	CC
KLK15	GO:0004252	MF
NDUFS8	GO:0003954	MF
CHML	GO:0005968	CC
FCGR2A	GO:0019770	MF
MKRN2	GO:0016567	BP
ZNF665	GO:0005634	CC
TRIM39	GO:0061630	MF
DDX17	GO:0005737	CC
EEFSEC	GO:0001514	BP
AGFG2	GO:0005737	CC
CCK	GO:0007586	BP
SPATA2L	GO:0005737	CC
TRIM55	GO:0005737	CC
TUBB8	GO:0000226	BP
HOXD10	GO:0000981	MF
OR2T34	GO:0005886	CC
MPZ	GO:0098609	BP
RNF138	GO:0010792	BP
FURIN	GO:0016486	BP
ABI1	GO:0048858	BP
ADARB2	GO:0008251	MF
LEFTY1	GO:0030509	BP
ABCA8	GO:0006869	BP
RSF1	GO:0031507	BP
WDR18	GO:0006364	BP
UGT1A10	GO:0004857	MF
PNPLA4	GO:0019433	BP
CPLX4	GO:0000149	MF
FGL2	GO:0005615	CC
PKDCC	GO:0004715	MF
YWHAG	GO:0005737	CC
GALNT7	GO:0004653	MF
TRPT1	GO:0006388	BP
ATP6V1B2	GO:0007035	BP
KCNQ2	GO:0016020	CC
MCUR1	GO:0005743	CC
CAPG	GO:0051016	BP
DPRX	GO:0006357	BP
NDUFB9	GO:0045271	CC
EIF4G3	GO:0016281	CC
NSD1	GO:0000785	CC
CFDP1	GO:0006338	BP
OR5G3	GO:0005886	CC
DYNC2H1	GO:0097729	CC
SEPTIN14	GO:0031105	CC
LPAR5	GO:0048266	BP
TRBV7-2	GO:0007166	BP
PPOX	GO:0004729	MF
NTRK3	GO:0030424	CC
CENPA	GO:0051382	BP
STRN4	GO:0030425	CC
NR0B1	GO:0008584	BP
OR2L3	GO:0005886	CC
EBP	GO:0004769	MF
TOR1B	GO:0005788	CC
RNF212B	GO:0000795	CC
UCN3	GO:0007189	BP
STRA8	GO:0005634	CC
BICD1	GO:0005794	CC
ID2	GO:0000122	BP
WASH6P	GO:0042147	BP
CXCL5	GO:0006954	BP
SKAP2	GO:0005886	CC
CYP7B1	GO:0008395	MF
TEX15	GO:0010569	BP
HSP90AB1	GO:0051082	MF
ATPSCKMT	GO:0016279	MF
PDLIM1	GO:0001725	CC
CISD2	GO:0005741	CC
MCOLN1	GO:0005886	CC
INS	GO:0005615	CC
VMA22	GO:0051082	MF
SLC19A1	GO:0005542	MF
IP6K1	GO:0032958	BP
PRSS58	GO:0004252	MF
ZNF74	GO:0005634	CC
ZNF326	GO:0032784	BP
SCOC	GO:0005802	CC
NOP9	GO:0000472	BP
DNAH2	GO:0045505	MF
AHNAK	GO:0005737	CC
PPTC7	GO:0004722	MF
SSB	GO:0003729	MF
PPP1CC	GO:0004722	MF
EXD2	GO:0005634	CC
TARS1	GO:0004829	MF
OTOP1	GO:0032475	BP
EPS8L1	GO:0035023	BP
CD300LF	GO:0005886	CC
MPO	GO:0042742	BP
CHAC2	GO:0061928	MF
SGTA	GO:0060090	MF
SRSF2	GO:0016607	CC
BRPF3	GO:0005634	CC
TMEM203	GO:0005783	CC
NR1H3	GO:0090575	CC
CDH7	GO:0044331	BP
TUBAL3	GO:0005874	CC
FGF18	GO:0008284	BP
RAB25	GO:0005525	MF
GTF3C5	GO:0042791	BP
DAPK3	GO:0005737	CC
NEMF	GO:0000049	MF
SLC1A4	GO:0005886	CC
GNG12	GO:0007186	BP
ZP2	GO:0007339	BP
INKA2	GO:0030291	MF
SENP1	GO:0016926	BP
S100B	GO:0008284	BP
B3GNT8	GO:0030311	BP
OR4X1	GO:0005886	CC
ITGA2	GO:0007160	BP
KLHL8	GO:1990756	MF
FPGS	GO:0046901	BP
EEA1	GO:0005769	CC
PLCE1	GO:0046488	BP
KDELR1	GO:0005801	CC
NRAS	GO:0003924	MF
IL4R	GO:0004913	MF
OLIG2	GO:0061564	BP
CHAF1A	GO:0005634	CC
MGAT5	GO:0030144	MF
CPA6	GO:0004181	MF
UBASH3B	GO:0004725	MF
CCN6	GO:0045597	BP
ARHGEF17	GO:0005085	MF
STK32C	GO:0004674	MF
HACL1	GO:0005777	CC
IL37	GO:0006955	BP
SEPTIN11	GO:0061640	BP
NOD2	GO:0005829	CC
ZBTB26	GO:0001227	MF
H1-6	GO:0030261	BP
NHERF4	GO:0043495	MF
MEGF10	GO:0001891	CC
OSBP2	GO:0097038	CC
MALSU1	GO:0005739	CC
VPS4B	GO:0007033	BP
FAM151A	GO:0005615	CC
MGME1	GO:0006264	BP
KRT36	GO:0030855	BP
ZNF32	GO:0006357	BP
KRT14	GO:0005856	CC
MYRFL	GO:0005634	CC
ZNF670	GO:0000981	MF
RFFL	GO:1902042	BP
LDHA	GO:0004459	MF
TBX18	GO:0001756	BP
RGS1	GO:0045744	BP
TLE6	GO:0005667	CC
IGHV3-38	GO:0003823	MF
TLR8	GO:0038187	MF
PIK3R4	GO:0000425	BP
CHRNB2	GO:0045202	CC
EPPIN	GO:1901318	BP
CAPN15	GO:0004198	MF
ABCB1	GO:0016324	CC
INHBB	GO:0005615	CC
CYB5RL	GO:0016491	MF
RNF125	GO:0034098	CC
IGHV4-30-2	GO:0003823	MF
IGHG1	GO:0006958	BP
TCN2	GO:0015889	BP
ZNRF2	GO:0016020	CC
H2BC5	GO:0019731	BP
PMCHL1	GO:0032227	BP
PDE6A	GO:0141162	BP
TAS2R19	GO:0016020	CC
UNC119	GO:0000281	BP
TM9SF4	GO:0072657	BP
CRELD2	GO:0031012	CC
PTHLH	GO:0032330	BP
ZNF596	GO:0006357	BP
PLEKHA1	GO:0005886	CC
CYB561D2	GO:0140576	BP
AGTR2	GO:0004945	MF
EHD4	GO:0030139	CC
FNIP2	GO:0042030	MF
TAL2	GO:0006357	BP
CXCR6	GO:0007204	BP
BBC3	GO:0090200	BP
GDPGP1	GO:0080048	MF
KLF9	GO:0005634	CC
MTERF1	GO:0006393	BP
DUSP18	GO:0004725	MF
EN2	GO:0005634	CC
APC	GO:0007026	BP
BEST4	GO:0005886	CC
XAB2	GO:0071014	CC
FGF3	GO:0022008	BP
NLRP11	GO:0005737	CC
LRP1B	GO:0005041	MF
MSN	GO:0008360	BP
SLC35D1	GO:0015297	MF
XDH	GO:0005615	CC
KCNC1	GO:0032809	CC
FCRL1	GO:0006955	BP
CD79A	GO:0019815	CC
ATF7IP	GO:0003712	MF
MICU3	GO:0005509	MF
BICDL1	GO:0047496	BP
UBR2	GO:0071596	BP
EYA1	GO:2001240	BP
DEFB131B	GO:0005615	CC
GIPR	GO:0007188	BP
STEAP3	GO:0015677	BP
SPTSSA	GO:0004758	MF
CORO6	GO:0007015	BP
ARHGAP30	GO:0005096	MF
HAX1	GO:0035591	MF
GRID2	GO:0004971	MF
VSIG10L2	GO:0005911	CC
PCGF2	GO:1990841	MF
ACTL8	GO:0019901	MF
PTGDR	GO:0006954	BP
TMEM17	GO:0035869	CC
FBLN7	GO:0031012	CC
WFDC10B	GO:0005615	CC
MT-ND4	GO:0048039	MF
ALCAM	GO:0031175	BP
ZNF20	GO:0005634	CC
PITPNB	GO:0035091	MF
USP17L20	GO:0005829	CC
GABRG3	GO:0032590	CC
SLC25A6	GO:0005471	MF
PLA2G10	GO:0005509	MF
CSNK1G2	GO:0005886	CC
MAGEB4	GO:0000122	BP
SNX5	GO:0035091	MF
FCGBP	GO:0005615	CC
TGM3	GO:0003810	MF
SLC39A12	GO:0005385	MF
EIF3G	GO:0005852	CC
NECTIN4	GO:0007156	BP
CYP2S1	GO:0005737	CC
OR5AP2	GO:0005886	CC
TDRD7	GO:0034587	BP
ATG4C	GO:0034727	BP
AP1M1	GO:0006896	BP
ZNF852	GO:0006357	BP
SLC30A7	GO:0031410	CC
IDH1	GO:0005739	CC
SYNE2	GO:0031965	CC
AP4M1	GO:0006605	BP
MAFB	GO:0005634	CC
GOLGA8K	GO:0005801	CC
ZP2	GO:0060468	BP
RGS12	GO:0005737	CC
PRRG3	GO:0006508	BP
DND1	GO:0048255	BP
ABCD3	GO:0005324	MF
SRR	GO:0030170	MF
HIP1R	GO:0048268	BP
ATG14	GO:0000423	BP
TP63	GO:0042981	BP
TGM4	GO:0018149	BP
MON1B	GO:0005085	MF
CHD2	GO:0000785	CC
HELT	GO:0007219	BP
SPTBN4	GO:0030054	CC
LTO1	GO:0000723	BP
UBTF	GO:0045943	BP
FBF1	GO:0060271	BP
SLC34A2	GO:0016324	CC
ETHE1	GO:0050313	MF
OR2AG1	GO:0004984	MF
MTMR8	GO:0046856	BP
RCN3	GO:0005783	CC
KRT14	GO:0030216	BP
HOMER3	GO:0007216	BP
YIPF5	GO:0006888	BP
IFNA7	GO:0002286	BP
DOCK8	GO:1903905	BP
SYT7	GO:0008021	CC
EIF2AK2	GO:0006446	BP
ABCA13	GO:0005319	MF
THAP2	GO:0005634	CC
RDX	GO:0003779	MF
CDC123	GO:0005737	CC
OTUD4	GO:2000660	BP
CFL1	GO:0005737	CC
HLA-C	GO:0006955	BP
LSM7	GO:1990726	CC
NPR1	GO:0005886	CC
ACTN3	GO:0030864	CC
CARF	GO:0006357	BP
TIFAB	GO:0035800	MF
ZNF768	GO:0000977	MF
RCBTB2	GO:0005737	CC
PPP1R3D	GO:0008157	MF
SCD	GO:0032896	MF
TADA2B	GO:0003682	MF
NR1I3	GO:0030154	BP
COXFA4	GO:0045277	CC
MAP3K9	GO:0004706	MF
COG7	GO:0006890	BP
ICA1L	GO:0051046	BP
NBEA	GO:0050808	BP
TLCD1	GO:0097035	BP
CLTC	GO:0032051	MF
RNF181	GO:0016567	BP
KIFC1	GO:0008017	MF
SLC24A4	GO:0005262	MF
FBL	GO:0015030	CC
RILPL2	GO:0005737	CC
CYP2C9	GO:0042178	BP
RAD50	GO:0051880	MF
FLVCR1	GO:0097037	BP
SYCP1	GO:0051878	BP
AURKA	GO:0000776	CC
MDC1	GO:0035861	CC
GTSE1	GO:0015630	CC
RAP1A	GO:0032486	BP
SUCLA2	GO:0005739	CC
ACY1	GO:0004046	MF
CASTOR3P	GO:1903577	BP
GUSB	GO:0004566	MF
TNF	GO:0043123	BP
MT1A	GO:0071294	BP
MTRNR2L4	GO:1900118	BP
PRMT5	GO:0005829	CC
MTDH	GO:0051059	MF
PLK5	GO:0000922	CC
RBP5	GO:0005504	MF
SYT11	GO:0045202	CC
ECI2	GO:0005739	CC
COPA	GO:0006890	BP
CLSTN1	GO:0007156	BP
SPHK2	GO:0005886	CC
LAMP3	GO:0005886	CC
AMY2B	GO:0005975	BP
FOXE3	GO:0030154	BP
MPP1	GO:0005886	CC
CARD8	GO:0140608	MF
FCRL3	GO:0009897	CC
RASA4B	GO:0005096	MF
SHTN1	GO:0048812	BP
ADIRF	GO:0045600	BP
HPS4	GO:0031267	MF
PGLYRP4	GO:0008745	MF
MT1M	GO:0071294	BP
KISS1R	GO:0007218	BP
ITSN2	GO:0030674	MF
COL5A3	GO:0031012	CC
BORCS7	GO:0099078	CC
DOCK5	GO:0007520	BP
RNPEPL1	GO:0006508	BP
CCL24	GO:0048245	BP
SCARB2	GO:0005886	CC
SH3KBP1	GO:0016477	BP
CATSPER3	GO:0006814	BP
GCK	GO:0050796	BP
EBF2	GO:0000978	MF
RAB3GAP1	GO:0007420	BP
ALDH4A1	GO:0003842	MF
HOMER1	GO:2001256	BP
MRE11	GO:0000724	BP
RMI2	GO:0006281	BP
NUP42	GO:0005635	CC
COCH	GO:0007605	BP
MAGOHB	GO:0035145	CC
CLCN5	GO:0008021	CC
OR52E1	GO:0004984	MF
ZNF691	GO:0006357	BP
NT5C2	GO:0005829	CC
MAP2K6	GO:0004708	MF
GSDMD	GO:0070273	MF
KIF3A	GO:0008017	MF
PDCD4	GO:0005829	CC
GPSM2	GO:0000132	BP
KCNB1	GO:0045211	CC
ZDHHC11B	GO:0140374	BP
ZNF433	GO:0000981	MF
DNMT1	GO:0044027	BP
STX11	GO:0031201	CC
VSIG4	GO:0045957	BP
ALKAL2	GO:0070378	BP
H2BC5	GO:0005634	CC
SOX3	GO:0030182	BP
TRIM37	GO:0031625	MF
JUNB	GO:0045944	BP
ISY1	GO:0000389	BP
SSTR5	GO:0042923	MF
RHEBL1	GO:0043539	MF
ZC3H12D	GO:0036464	CC
TP53BP1	GO:0005634	CC
UACA	GO:0005634	CC
SHANK2	GO:0014069	CC
DGKI	GO:0035556	BP
PIAS2	GO:0140416	MF
EEF2	GO:0043022	MF
INMT	GO:0005829	CC
S100A1	GO:0005737	CC
KCND3	GO:0008076	CC
TRAPPC14	GO:1990071	CC
H3-7	GO:0030527	MF
FBLIM1	GO:0005925	CC
EGR1	GO:0006357	BP
CKM	GO:0005615	CC
RNF135	GO:0004842	MF
WARS2	GO:0005759	CC
BCO2	GO:0005739	CC
HSF5	GO:0000978	MF
MRNIP	GO:0003682	MF
PAX1	GO:0001501	BP
RPP38	GO:0030681	CC
TLR1	GO:0035354	CC
ATP2C1	GO:0005783	CC
H2BC15	GO:0005634	CC
ZNF131	GO:0000122	BP
CDC14C	GO:0072686	CC
MT-CYB	GO:0006122	BP
BORCS8	GO:0099078	CC
CRYBA4	GO:0007601	BP
HSPA13	GO:0016887	MF
SVIL	GO:0008154	BP
CLEC2B	GO:0048018	MF
